1.0,-0.047552931238417126,-0.10170435560772696,-0.01589304933796525,0.9365878307181887,,,,,,0.5953956777569493,-0.04991223919338447,-0.10690167886848637,-0.015430576453117129,0.5649470583575463,0.6063024543041439,0.03948279776854057,-0.09963265357428915,0.005867278014249391,0.6041602097904739,0.07173461887588556,0.031047065111707742,0.33247485443393604,0.05178610748406475,-0.05843634702474343,-0.06415655336132084,-0.0632706844458582,-0.061316813235468975,-0.13126012313382918,-0.12374247524032486,-0.1174500652999895,-0.12164019992815918,-0.016005213540198116,-0.00803803506876507,-0.0080764106809484,-0.007766014701434185,0.033483041820725035,0.014096458033832084,0.2999065154677286,0.042030983861733956,0.03792862511325548,0.0311934931781089,-0.04203600938978666,0.009920423773892767,0.013375501892312328,-2.4215412210228012e-05
-0.047552931238417126,1.0,0.21834451427625182,0.07210010118649897,-0.01735882477472033,,,,,,-0.016127668047154188,0.5866785771963067,0.217809059926538,0.07042855669106778,0.012574491479018984,-0.10727090454817446,0.2952568873117478,0.09802419128483493,-0.0015798437284549952,-0.10248255473846352,0.08654229385069016,0.04517333000434778,-0.004596886182699592,0.028896087351510474,0.49177610685254325,0.4653836203229664,0.4777201409851093,0.4677143864811988,0.22714881107173696,0.21335062126609355,0.20555115623931308,0.213473176648072,0.0714305582507046,0.05855320304867974,0.05759705414458835,0.057647581373782154,0.1186362490443317,0.07388651555479012,0.027730339401826686,0.05233136784971235,0.16461994541575628,0.1639831105505339,0.10488123500163168,-0.017499853906028203,0.0018019658839947932,6.008636580453927e-05
-0.10170435560772696,0.21834451427625182,1.0,0.09211728672584948,-0.07128423756711015,,,,,,-0.061634545394204474,0.21883685382542484,0.6294287109237726,0.09104256379681076,-0.03193062596143574,-0.1861865088909524,0.04803235755464165,0.32769517802565556,-0.010141733103740645,-0.18452829910538157,0.106400810680242,0.06609258882035028,-0.04814648686607912,0.0437492081077293,0.22294406472377773,0.21654569927288753,0.2065827053056259,0.21862646352453968,0.5414144606773077,0.5261577297522454,0.5253202956682854,0.5319023363810915,0.09237404823938655,0.07805691575105264,0.07652263971406673,0.07687030522187582,0.14012145132692774,0.08872373291599273,-0.019039011759591985,0.059337907447562954,0.04626352573596251,0.03386827350799699,0.16745379745591746,0.004967493449175749,-0.0007801350544858489,7.484848967611887e-05
-0.01589304933796525,0.07210010118649897,0.09211728672584948,1.0,-0.0006945301071419535,,,,,,-0.009750428209362106,0.07339275912084184,0.0922465368985155,0.38213154930141724,0.005748944558513863,-0.05810156691475594,-0.0080247256789265,0.01949941611009016,0.06159539404632604,-0.057521268903062445,0.0660186655002535,0.04424204026093419,0.008277550888445107,0.03459763278883017,0.08733302546694793,0.07658166024577144,0.07200034597629626,0.07332393795175474,0.10636738916575844,0.0915036562086199,0.08818834862883977,0.08991310161336122,0.37745193981008146,0.30351501093160926,0.29875089554385814,0.3000166254876585,0.08078416350463738,0.05513243400972178,0.024399721227563963,0.04378885717358159,0.004280013019064014,-0.00960139378018141,0.034443175370095655,0.028395929486668872,0.06777332918107112,6.968022348651331e-05
0.9365878307181887,-0.01735882477472033,-0.07128423756711015,-0.0006945301071419535,1.0,,,,,,0.5725672624334356,-0.01984399228183154,-0.07700355332898638,-0.00074704730012154,0.5786028010304683,0.5793210855244039,0.052192268481776806,-0.09021963440492436,0.007148017758322433,0.5808812521939255,0.0685525467697693,0.02728735908527484,0.3147467872413051,0.04511041023307638,-0.03023072404728294,-0.03803617226074248,-0.03657694542566883,-0.034939797181579954,-0.09975642562686897,-0.09539676149950085,-0.0908223354758899,-0.09328695298706796,-0.0012903873522055692,0.0021111225335354155,0.002020695742866733,0.0023573604531996867,0.040056578616468344,0.01671851496629317,0.29262349573272617,0.03951671750388964,0.044863565377730036,0.038457044841678834,-0.04136732839149139,0.0137761162010018,0.01640363668642541,-2.2127957461842453e-05
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5953956777569493,-0.016127668047154188,-0.061634545394204474,-0.009750428209362106,0.5725672624334356,,,,,,1.0,-0.016063004888905157,-0.05891523569277216,-0.009039199648955753,0.9383655826980193,0.38435160957498515,0.025612606245469963,-0.05793904416227552,0.011079127383495018,0.38240245324684974,0.12358216977417025,0.08109255703386097,0.30916357698069546,0.08755006076599549,-0.019474626473708654,-0.019739553350063447,-0.016000460751100423,-0.02075169706375051,-0.07465083424705052,-0.061608166688940966,-0.05450903806619221,-0.06288249827201785,-0.009640478842691529,-0.004642457675222077,-0.004392830690219275,-0.004526817757565503,0.0925058363348146,0.06553018816443035,0.2854132565290538,0.07736443961132608,0.02546609603357079,0.016982330684642864,-0.013822696346501255,0.016967613731932944,0.015321580599687579,-3.2077924146908085e-05
-0.04991223919338447,0.5866785771963067,0.21883685382542484,0.07339275912084184,-0.01984399228183154,,,,,,-0.016063004888905157,1.0,0.21962039683404813,0.07174146739737594,0.012819842387413275,-0.10958106709368573,0.2915919703862388,0.0985255202325927,-0.002057478335921371,-0.10481588226999546,0.08936334394609494,0.04564799955211311,-0.004295795418598213,0.028750765967529592,0.49642195412183365,0.46932842475037395,0.4866856711059595,0.47018269083155867,0.22917689960363577,0.21563150163584496,0.208927283246428,0.2151603360246701,0.07276718433785492,0.06006966177964283,0.0591293754671484,0.059141583053882486,0.12188801708665761,0.07433972424198873,0.02819503138864037,0.05217288908228333,0.16407782306711227,0.16351265010695792,0.10580945799303283,-0.017862003987458377,0.0013620278645202761,5.7424919570907394e-05
-0.10690167886848637,0.217809059926538,0.6294287109237726,0.0922465368985155,-0.07700355332898638,,,,,,-0.05891523569277216,0.21962039683404813,1.0,0.09029955722591457,-0.028964931864408485,-0.18665228459461358,0.047069932877504855,0.31760338656231923,-0.008505020911909337,-0.18503012121010254,0.10893160318384683,0.06512475319528492,-0.048846800262046304,0.04138110439840882,0.22488693928278813,0.21986194462951067,0.21243160256785568,0.22075651545056882,0.5487026663871766,0.538974159643096,0.5487026734173961,0.5388646932675214,0.09170912522340842,0.078079132448518,0.07666636074566718,0.07673285543311494,0.14406567214186866,0.0875933240577099,-0.01948892365430932,0.05693139329429664,0.04573648705156154,0.03274503127903962,0.16421365753086667,0.006177222438676497,-0.00015202498080474976,8.92943325252158e-05
-0.015430576453117129,0.07042855669106778,0.09104256379681076,0.38213154930141724,-0.00074704730012154,,,,,,-0.009039199648955753,0.07174146739737594,0.09029955722591457,1.0,0.006060132104087084,-0.056302642651118506,-0.0071729623664346315,0.019615155312556178,0.057478645226331684,-0.05574121828791112,0.06450872131785491,0.04243030311762641,0.007657915345598818,0.03313520122906167,0.08520294556953402,0.07501067885245266,0.07084762486316852,0.07185479467795663,0.10359417041149077,0.08979074796968882,0.08687766676994255,0.08811327772899975,0.36856372607971244,0.2943396443661639,0.2905106005294154,0.2908460186126022,0.07878810989754569,0.05270295200697099,0.022854808134986443,0.04156681256717334,0.004684942581292459,-0.00879327367066341,0.03385296919867267,0.026169756655217567,0.06370056795179563,6.315780595620422e-05
0.5649470583575463,0.012574491479018984,-0.03193062596143574,0.005748944558513863,0.5786028010304683,,,,,,0.9383655826980193,0.012819842387413275,-0.028964931864408485,0.006060132104087084,1.0,0.3572153708734671,0.03677220287866029,-0.04788337686174831,0.013465541515527906,0.3577812940833268,0.1230722042005885,0.08039990705717195,0.29307019370057125,0.08371188338729353,0.008318220648371481,0.006934493846129639,0.011613355928989901,0.005805271726914271,-0.043510111483053525,-0.032530921226069,-0.026139072227747893,-0.034134950195056225,0.005744212416044997,0.006362729367648857,0.006587037177729164,0.006474883190634645,0.10137742607143549,0.07000176786998986,0.2791735437680284,0.07672414679662592,0.032151014538975634,0.024384686762674662,-0.011751758212132951,0.021756374354321314,0.018643624079628097,-3.102599689435464e-05
0.6063024543041439,-0.10727090454817446,-0.1861865088909524,-0.05810156691475594,0.5793210855244039,,,,,,0.38435160957498515,-0.10958106709368573,-0.18665228459461358,-0.056302642651118506,0.3572153708734671,1.0,0.042336857195457114,-0.14524232020217828,-0.0013520373935661954,0.9839398028174396,-0.1215214086984504,-0.1242079299199446,0.20857269351864458,-0.07909141141262115,-0.12259223825499793,-0.11689199748204947,-0.11115750481023896,-0.11565078454161906,-0.21613338696593948,-0.19446672201027307,-0.18395209893723968,-0.19285129411816318,-0.05627947919523102,-0.039818395941793476,-0.039813035281738365,-0.039577093838839665,-0.1572770027103798,-0.13573146877904602,0.17587716164373235,-0.08696029256748619,0.02087990721527166,0.0236671609401886,-0.08793016863346616,-0.008012451382319664,-0.005266024956875508,-3.6095864543632253e-05
0.03948279776854057,0.2952568873117478,0.04803235755464165,-0.0080247256789265,0.052192268481776806,,,,,,0.025612606245469963,0.2915919703862388,0.047069932877504855,-0.0071729623664346315,0.03677220287866029,0.042336857195457114,1.0,0.0628235037785315,-0.006108495562275154,0.04884458720824319,0.02751290485112842,0.007311125560188445,0.030191626025223732,0.016214609033467713,0.2025673015826533,0.20686139992457295,0.2378076569154083,0.21158817727787277,0.0361220498654553,0.04068612195543405,0.04122076732292262,0.04221840782939138,-0.006718247021784744,-0.0007943793503317096,-0.0013888307129221815,-0.0013672565343602707,0.03714642135109834,0.022847642269133408,0.0458936104018178,0.028097620408562774,0.3680820215213516,0.40117683604732596,0.0646821309809348,-0.030902897407706284,-0.011604373030007052,6.13936606974676e-05
-0.09963265357428915,0.09802419128483493,0.32769517802565556,0.01949941611009016,-0.09021963440492436,,,,,,-0.05793904416227552,0.0985255202325927,0.31760338656231923,0.019615155312556178,-0.04788337686174831,-0.14524232020217828,0.0628235037785315,1.0,-0.02547200344200067,-0.14322639456839567,0.0821415750541956,0.05055405773867096,-0.019918528666869686,0.04433427938338899,0.08082553948906149,0.08859157620784422,0.09301619781155643,0.09025362275832245,0.2257934099248216,0.2445186925070237,0.26999937644174304,0.24981415702276752,0.02049543220071989,0.02355311605575873,0.022234914065917908,0.022051627732664204,0.09190676902148369,0.06105372363688575,-0.0073720793648754885,0.05345976344035401,0.06102988944628461,0.03333604725878847,0.3072983059519871,0.009132681009687052,-0.012157977799929545,6.709140474693302e-05
0.005867278014249391,-0.0015798437284549952,-0.010141733103740645,0.06159539404632604,0.007148017758322433,,,,,,0.011079127383495018,-0.002057478335921371,-0.008505020911909337,0.057478645226331684,0.013465541515527906,-0.0013520373935661954,-0.006108495562275154,-0.02547200344200067,1.0,0.0019185310148499921,0.06822876986756543,0.06623368886670085,0.03785010223768639,0.0602069380767628,0.004639421030510404,0.00786474206314661,0.004975518890152259,0.008519905272539048,-0.0074554415249781115,-0.005031222784727027,-0.003423468716489933,-0.004527613913450025,0.05116452397782536,0.023752227324327656,0.022400476507262183,0.020647674796868666,0.07007298948168926,0.05966047779717087,0.03951569660482125,0.05204096300407242,-0.04294038914390853,-0.025686987495271815,-0.05905297085045587,0.42970178349950444,0.6379924404334941,4.611143025558318e-05
0.6041602097904739,-0.10248255473846352,-0.18452829910538157,-0.057521268903062445,0.5808812521939255,,,,,,0.38240245324684974,-0.10481588226999546,-0.18503012121010254,-0.05574121828791112,0.3577812940833268,0.9839398028174396,0.04884458720824319,-0.14322639456839567,0.0019185310148499921,1.0,-0.1242315449476003,-0.12680595593347727,0.20483401326595144,-0.08114840019167584,-0.11996479916071744,-0.1143514264310203,-0.10717018100774812,-0.11285933103394843,-0.2143488378834828,-0.19264524291066187,-0.18240617907697115,-0.1909936115868255,-0.0558014731943957,-0.03967150625567748,-0.03964094359627467,-0.03947899938404668,-0.1589654787151462,-0.13740095885832726,0.1738229433299738,-0.08871301334356903,0.024586622185432384,0.027314051514752635,-0.08916407968809208,-0.004712296360928176,-0.001971804343563429,-3.567181369126661e-05
